id,district_id,name,sort_no,discriminator_type
"739","26","Xã Tả Phìn","739","ward"
"742","26","Xã Tả Lủng","742","ward"
"745","26","Xã Phố Cáo","745","ward"
"748","26","Xã Sính Lủng","748","ward"
"751","26","Xã Sảng Tủng","751","ward"
"754","26","Xã Lũng Thầu","754","ward"
"757","26","Xã Hố Quáng Phìn","757","ward"
"760","26","Xã Vần Chải","760","ward"
"763","26","Xã Lũng Phìn","763","ward"
"766","26","Xã Sủng Trái","766","ward"
"769","27","Thị trấn Mèo Vạc","769","ward"
"772","27","Xã Thượng Phùng","772","ward"
"775","27","Xã Pải Lủng","775","ward"
"778","27","Xã Xín Cái","778","ward"
"781","27","Xã Pả Vi","781","ward"
"784","27","Xã Giàng Chu Phìn","784","ward"
"787","27","Xã Sủng Trà","787","ward"
"790","27","Xã Sủng Máng","790","ward"
"793","27","Xã Sơn Vĩ","793","ward"
"796","27","Xã Tả Lủng","796","ward"
"799","27","Xã Cán Chu Phìn","799","ward"
"802","27","Xã Lũng Pù","802","ward"
"805","27","Xã Lũng Chinh","805","ward"
"808","27","Xã Tát Ngà","808","ward"
"811","27","Xã Nậm Ban","811","ward"
"814","27","Xã Khâu Vai","814","ward"
"815","27","Xã Niêm Tòng","815","ward"
"817","27","Xã Niêm Sơn","817","ward"
"820","28","Thị trấn Yên Minh","820","ward"
"823","28","Xã Thắng Mố","823","ward"
"826","28","Xã Phú Lũng","826","ward"
"829","28","Xã Sủng Tráng","829","ward"
"832","28","Xã Bạch Đích","832","ward"
"835","28","Xã Na Khê","835","ward"
"838","28","Xã Sủng Thài","838","ward"
"841","28","Xã Hữu Vinh","841","ward"
"844","28","Xã Lao Và Chải","844","ward"
"847","28","Xã Mậu Duệ","847","ward"
"850","28","Xã Đông Minh","850","ward"
"853","28","Xã Mậu Long","853","ward"
"856","28","Xã Ngam La","856","ward"
"859","28","Xã Ngọc Long","859","ward"
"862","28","Xã Đường Thượng","862","ward"
"865","28","Xã Lũng Hồ","865","ward"
"868","28","Xã Du Tiến","868","ward"
"871","28","Xã Du Già","871","ward"
"874","29","Thị trấn Tam Sơn","874","ward"
"877","29","Xã Bát Đại Sơn","877","ward"
"880","29","Xã Nghĩa Thuận","880","ward"
"883","29","Xã Cán Tỷ","883","ward"
"886","29","Xã Cao Mã Pờ","886","ward"
"889","29","Xã Thanh Vân","889","ward"
"892","29","Xã Tùng Vài","892","ward"
"895","29","Xã Đông Hà","895","ward"
"898","29","Xã Quản Bạ","898","ward"
"901","29","Xã Lùng Tám","901","ward"
"904","29","Xã Quyết Tiến","904","ward"
"907","29","Xã Tả Ván","907","ward"
"910","29","Xã Thái An","910","ward"
"703","30","Xã Kim Thạch","703","ward"
"706","30","Xã Phú Linh","706","ward"
"709","30","Xã Kim Linh","709","ward"
"913","30","Thị trấn Vị Xuyên","913","ward"
"916","30","Thị trấn Nông Trường Việt Lâm","916","ward"
"919","30","Xã Minh Tân","919","ward"
"922","30","Xã Thuận Hoà","922","ward"
"925","30","Xã Tùng Bá","925","ward"
"928","30","Xã Thanh Thủy","928","ward"
"931","30","Xã Thanh Đức","931","ward"
"934","30","Xã Phong Quang","934","ward"
"937","30","Xã Xín Chải","937","ward"
"940","30","Xã Phương Tiến","940","ward"
"943","30","Xã Lao Chải","943","ward"
"952","30","Xã Cao Bồ","952","ward"
"955","30","Xã Đạo Đức","955","ward"
"958","30","Xã Thượng Sơn","958","ward"
"961","30","Xã Linh Hồ","961","ward"
"964","30","Xã Quảng Ngần","964","ward"
"967","30","Xã Việt Lâm","967","ward"
"970","30","Xã Ngọc Linh","970","ward"
"973","30","Xã Ngọc Minh","973","ward"
"976","30","Xã Bạch Ngọc","976","ward"
"979","30","Xã Trung Thành","979","ward"
"982","31","Xã Minh Sơn","982","ward"
"985","31","Xã Giáp Trung","985","ward"
"988","31","Xã Yên Định","988","ward"
"991","31","Thị trấn Yên Phú","991","ward"
"994","31","Xã Minh Ngọc","994","ward"
"997","31","Xã Yên Phong","997","ward"
"1000","31","Xã Lạc Nông","1000","ward"
"1003","31","Xã Phú Nam","1003","ward"
"1006","31","Xã Yên Cường","1006","ward"
"1009","31","Xã Thượng Tân","1009","ward"
"1012","31","Xã Đường Âm","1012","ward"
"1015","31","Xã Đường Hồng","1015","ward"
"1018","31","Xã Phiêng Luông","1018","ward"
"1021","32","Thị trấn Vinh Quang","1021","ward"
"1024","32","Xã Bản Máy","1024","ward"
"1027","32","Xã Thàng Tín","1027","ward"
"1030","32","Xã Thèn Chu Phìn","1030","ward"
"1033","32","Xã Pố Lồ","1033","ward"
"1036","32","Xã Bản Phùng","1036","ward"
"1039","32","Xã Túng Sán","1039","ward"
"1042","32","Xã Chiến Phố","1042","ward"
"1045","32","Xã Đản Ván","1045","ward"
"1048","32","Xã Tụ Nhân","1048","ward"
"1051","32","Xã Tân Tiến","1051","ward"
"1054","32","Xã Nàng Đôn","1054","ward"
"1057","32","Xã Pờ Ly Ngài","1057","ward"
"1060","32","Xã Sán Xả Hồ","1060","ward"
"1063","32","Xã Bản Luốc","1063","ward"
"1066","32","Xã Ngàm Đăng Vài","1066","ward"
"1069","32","Xã Bản Nhùng","1069","ward"
"1072","32","Xã Tả Sử Choóng","1072","ward"
"1075","32","Xã Nậm Dịch","1075","ward"
"1081","32","Xã Hồ Thầu","1081","ward"
"1084","32","Xã Nam Sơn","1084","ward"
"1087","32","Xã Nậm Tỵ","1087","ward"
"1090","32","Xã Thông Nguyên","1090","ward"
"1093","32","Xã Nậm Khòa","1093","ward"
"1096","33","Thị trấn Cốc Pài","1096","ward"
"1099","33","Xã Nàn Xỉn","1099","ward"
"1102","33","Xã Bản Díu","1102","ward"
"1105","33","Xã Chí Cà","1105","ward"
"1108","33","Xã Xín Mần","1108","ward"
"1114","33","Xã Thèn Phàng","1114","ward"
"1117","33","Xã Trung Thịnh","1117","ward"
"1120","33","Xã Pà Vầy Sủ","1120","ward"
"1123","33","Xã Cốc Rế","1123","ward"
"1126","33","Xã Thu Tà","1126","ward"
"1129","33","Xã Nàn Ma","1129","ward"
"1132","33","Xã Tả Nhìu","1132","ward"
"1135","33","Xã Bản Ngò","1135","ward"
"1138","33","Xã Chế Là","1138","ward"
"1141","33","Xã Nấm Dẩn","1141","ward"
"1144","33","Xã Quảng Nguyên","1144","ward"
"1147","33","Xã Nà Chì","1147","ward"
"1150","33","Xã Khuôn Lùng","1150","ward"
"1153","34","Thị trấn Việt Quang","1153","ward"
"1156","34","Thị trấn Vĩnh Tuy","1156","ward"
"1159","34","Xã Tân Lập","1159","ward"
"1162","34","Xã Tân Thành","1162","ward"
"1165","34","Xã Đồng Tiến","1165","ward"
"1168","34","Xã Đồng Tâm","1168","ward"
"1171","34","Xã Tân Quang","1171","ward"
"1174","34","Xã Thượng Bình","1174","ward"
"1177","34","Xã Hữu Sản","1177","ward"
"1180","34","Xã Kim Ngọc","1180","ward"
"1183","34","Xã Việt Vinh","1183","ward"
"1186","34","Xã Bằng Hành","1186","ward"
"1189","34","Xã Quang Minh","1189","ward"
"1192","34","Xã Liên Hiệp","1192","ward"
"1195","34","Xã Vô Điếm","1195","ward"
"1198","34","Xã Việt Hồng","1198","ward"
"1201","34","Xã Hùng An","1201","ward"
"1204","34","Xã Đức Xuân","1204","ward"
"1207","34","Xã Tiên Kiều","1207","ward"
"1210","34","Xã Vĩnh Hảo","1210","ward"
"1213","34","Xã Vĩnh Phúc","1213","ward"
"1216","34","Xã Đồng Yên","1216","ward"
"1219","34","Xã Đông Thành","1219","ward"
"1222","35","Xã Xuân Minh","1222","ward"
"1225","35","Xã Tiên Nguyên","1225","ward"
"1228","35","Xã Tân Nam","1228","ward"
"1231","35","Xã Bản Rịa","1231","ward"
"1234","35","Xã Yên Thành","1234","ward"
"1237","35","Thị trấn Yên Bình","1237","ward"
"1240","35","Xã Tân Trịnh","1240","ward"
"1243","35","Xã Tân Bắc","1243","ward"
"1246","35","Xã Bằng Lang","1246","ward"
"1249","35","Xã Yên Hà","1249","ward"
"1252","35","Xã Hương Sơn","1252","ward"
"1255","35","Xã Xuân Giang","1255","ward"
"1258","35","Xã Nà Khương","1258","ward"
"1261","35","Xã Tiên Yên","1261","ward"
"1264","35","Xã Vĩ Thượng","1264","ward"
"1267","40","Phường Sông Hiến","1267","ward"
"1270","40","Phường Sông Bằng","1270","ward"
"1273","40","Phường Hợp Giang","1273","ward"
"1276","40","Phường Tân Giang","1276","ward"
"1279","40","Phường Ngọc Xuân","1279","ward"
"1282","40","Phường Đề Thám","1282","ward"
"1285","40","Phường Hoà Chung","1285","ward"
"1288","40","Phường Duyệt Trung","1288","ward"
"1693","40","Xã Vĩnh Quang","1693","ward"
"1705","40","Xã Hưng Đạo","1705","ward"
"1720","40","Xã Chu Trinh","1720","ward"
"1290","42","Thị trấn Pác Miầu","1290","ward"
"1291","42","Xã Đức Hạnh","1291","ward"
"1294","42","Xã Lý Bôn","1294","ward"
"1296","42","Xã Nam Cao","1296","ward"
"1297","42","Xã Nam Quang","1297","ward"
"1300","42","Xã Vĩnh Quang","1300","ward"
"1303","42","Xã Quảng Lâm","1303","ward"
"1304","42","Xã Thạch Lâm","1304","ward"
"1309","42","Xã Vĩnh Phong","1309","ward"
"1312","42","Xã Mông Ân","1312","ward"
"1315","42","Xã Thái Học","1315","ward"
"1316","42","Xã Thái Sơn","1316","ward"
"1318","42","Xã Yên Thổ","1318","ward"
"1321","43","Thị trấn Bảo Lạc","1321","ward"
"1324","43","Xã Cốc Pàng","1324","ward"
"1327","43","Xã Thượng Hà","1327","ward"
"1330","43","Xã Cô Ba","1330","ward"
"1333","43","Xã Bảo Toàn","1333","ward"
"1336","43","Xã Khánh Xuân","1336","ward"
"1339","43","Xã Xuân Trường","1339","ward"
"1342","43","Xã Hồng Trị","1342","ward"
"1343","43","Xã Kim Cúc","1343","ward"
"1345","43","Xã Phan Thanh","1345","ward"
"1348","43","Xã Hồng An","1348","ward"
"1351","43","Xã Hưng Đạo","1351","ward"
"1352","43","Xã Hưng Thịnh","1352","ward"
"1354","43","Xã Huy Giáp","1354","ward"
"1357","43","Xã Đình Phùng","1357","ward"
"1359","43","Xã Sơn Lập","1359","ward"
"1360","43","Xã Sơn Lộ","1360","ward"
"1363","45","Thị trấn Thông Nông","1363","ward"
"1366","45","Xã Cần Yên","1366","ward"
"1367","45","Xã Cần Nông","1367","ward"
"1372","45","Xã Lương Thông","1372","ward"
"1375","45","Xã Đa Thông","1375","ward"
"1378","45","Xã Ngọc Động","1378","ward"
"1381","45","Xã Yên Sơn","1381","ward"
"1384","45","Xã Lương Can","1384","ward"
"1387","45","Xã Thanh Long","1387","ward"
"1392","45","Thị trấn Xuân Hòa","1392","ward"
"1393","45","Xã Lũng Nặm","1393","ward"
"1399","45","Xã Trường Hà","1399","ward"
"1402","45","Xã Cải Viên","1402","ward"
"1411","45","Xã Nội Thôn","1411","ward"
"1414","45","Xã Tổng Cọt","1414","ward"
"1417","45","Xã Sóc Hà","1417","ward"
"1420","45","Xã Thượng Thôn","1420","ward"
"1429","45","Xã Hồng Sỹ","1429","ward"
"1432","45","Xã Quý Quân","1432","ward"
"1435","45","Xã Mã Ba","1435","ward"
"1438","45","Xã Ngọc Đào","1438","ward"
"1447","47","Thị trấn Trà Lĩnh","1447","ward"
"1453","47","Xã Tri Phương","1453","ward"
"1456","47","Xã Quang Hán","1456","ward"
"1462","47","Xã Xuân Nội","1462","ward"
"1465","47","Xã Quang Trung","1465","ward"
"1468","47","Xã Quang Vinh","1468","ward"
"1471","47","Xã Cao Chương","1471","ward"
"1477","47","Thị trấn Trùng Khánh","1477","ward"
"1480","47","Xã Ngọc Khê","1480","ward"
"1481","47","Xã Ngọc Côn","1481","ward"
"1483","47","Xã Phong Nậm","1483","ward"
"1489","47","Xã Đình Phong","1489","ward"
"1495","47","Xã Đàm Thuỷ","1495","ward"
"1498","47","Xã Khâm Thành","1498","ward"
"1501","47","Xã Chí Viễn","1501","ward"
"1504","47","Xã Lăng Hiếu","1504","ward"
"1507","47","Xã Phong Châu","1507","ward"
"1516","47","Xã Trung Phúc","1516","ward"
"1519","47","Xã Cao Thăng","1519","ward"
"1522","47","Xã Đức Hồng","1522","ward"
"1525","47","Xã Đoài Dương","1525","ward"
"1534","48","Xã Minh Long","1534","ward"
"1537","48","Xã Lý Quốc","1537","ward"
"1540","48","Xã Thắng Lợi","1540","ward"
"1543","48","Xã Đồng Loan","1543","ward"
"1546","48","Xã Đức Quang","1546","ward"
"1549","48","Xã Kim Loan","1549","ward"
"1552","48","Xã Quang Long","1552","ward"
"1555","48","Xã An Lạc","1555","ward"
"1558","48","Thị trấn Thanh Nhật","1558","ward"
"1561","48","Xã Vinh Quý","1561","ward"
"1564","48","Xã Thống Nhất","1564","ward"
"1567","48","Xã Cô Ngân","1567","ward"
"1573","48","Xã Thị Hoa","1573","ward"
"1474","49","Xã Quốc Toản","1474","ward"
"1576","49","Thị trấn Quảng Uyên","1576","ward"
"1579","49","Xã Phi Hải","1579","ward"
"1582","49","Xã Quảng Hưng","1582","ward"
"1594","49","Xã Độc Lập","1594","ward"
"1597","49","Xã Cai Bộ","1597","ward"
"1603","49","Xã Phúc Sen","1603","ward"
"1606","49","Xã Chí Thảo","1606","ward"
"1609","49","Xã Tự Do","1609","ward"
"1615","49","Xã Hồng Quang","1615","ward"
"1618","49","Xã Ngọc Động","1618","ward"
"1624","49","Xã Hạnh Phúc","1624","ward"
"1627","49","Thị trấn Tà Lùng","1627","ward"
"1630","49","Xã Bế Văn Đàn","1630","ward"
"1636","49","Xã Cách Linh","1636","ward"
"1639","49","Xã Đại Sơn","1639","ward"
"1645","49","Xã Tiên Thành","1645","ward"
"1648","49","Thị trấn Hoà Thuận","1648","ward"
"1651","49","Xã Mỹ Hưng","1651","ward"
"1654","51","Thị trấn Nước Hai","1654","ward"
"1657","51","Xã Dân Chủ","1657","ward"
"1660","51","Xã Nam Tuấn","1660","ward"
"1666","51","Xã Đại Tiến","1666","ward"
"1669","51","Xã Đức Long","1669","ward"
"1672","51","Xã Ngũ Lão","1672","ward"
"1675","51","Xã Trương Lương","1675","ward"
"1687","51","Xã Hồng Việt","1687","ward"
"1696","51","Xã Hoàng Tung","1696","ward"
"1699","51","Xã Nguyễn Huệ","1699","ward"
"1702","51","Xã Quang Trung","1702","ward"
"1708","51","Xã Bạch Đằng","1708","ward"
"1711","51","Xã Bình Dương","1711","ward"
"1714","51","Xã Lê Chung","1714","ward"
"1723","51","Xã Hồng Nam","1723","ward"
"1726","52","Thị trấn Nguyên Bình","1726","ward"
"1729","52","Thị trấn Tĩnh Túc","1729","ward"
"1732","52","Xã Yên Lạc","1732","ward"
"1735","52","Xã Triệu Nguyên","1735","ward"
"1738","52","Xã Ca Thành","1738","ward"
"1744","52","Xã Vũ Nông","1744","ward"
"1747","52","Xã Minh Tâm","1747","ward"
"1750","52","Xã Thể Dục","1750","ward"
"1756","52","Xã Mai Long","1756","ward"
"1762","52","Xã Vũ Minh","1762","ward"
"1765","52","Xã Hoa Thám","1765","ward"
"1768","52","Xã Phan Thanh","1768","ward"
"1771","52","Xã Quang Thành","1771","ward"
"1774","52","Xã Tam Kim","1774","ward"
"1777","52","Xã Thành Công","1777","ward"
"1780","52","Xã Thịnh Vượng","1780","ward"
"1783","52","Xã Hưng Đạo","1783","ward"
"1786","53","Thị trấn Đông Khê","1786","ward"
"1789","53","Xã Canh Tân","1789","ward"
"1792","53","Xã Kim Đồng","1792","ward"
"1795","53","Xã Minh Khai","1795","ward"
"1801","53","Xã Đức Thông","1801","ward"
"1804","53","Xã Thái Cường","1804","ward"
"1807","53","Xã Vân Trình","1807","ward"
"1810","53","Xã Thụy Hùng","1810","ward"
"1813","53","Xã Quang Trọng","1813","ward"
"1816","53","Xã Trọng Con","1816","ward"
"1819","53","Xã Lê Lai","1819","ward"
"1822","53","Xã Đức Long","1822","ward"
"1828","53","Xã Lê Lợi","1828","ward"
"1831","53","Xã Đức Xuân","1831","ward"
"1834","58","Phường Nguyễn Thị Minh Khai","1834","ward"
"1837","58","Phường Sông Cầu","1837","ward"
"1840","58","Phường Đức Xuân","1840","ward"
"1843","58","Phường Phùng Chí Kiên","1843","ward"
"1846","58","Phường Huyền Tụng","1846","ward"
"1849","58","Xã Dương Quang","1849","ward"
"1852","58","Xã Nông Thượng","1852","ward"
"1855","58","Phường Xuất Hóa","1855","ward"
"1858","60","Xã Bằng Thành","1858","ward"
"1861","60","Xã Nhạn Môn","1861","ward"
"1864","60","Xã Bộc Bố","1864","ward"
"1867","60","Xã Công Bằng","1867","ward"
"1870","60","Xã Giáo Hiệu","1870","ward"
"1873","60","Xã Xuân La","1873","ward"
"1876","60","Xã An Thắng","1876","ward"
"1879","60","Xã Cổ Linh","1879","ward"
"1882","60","Xã Nghiên Loan","1882","ward"
"1885","60","Xã Cao Tân","1885","ward"
"1888","61","Thị trấn Chợ Rã","1888","ward"
"1891","61","Xã Bành Trạch","1891","ward"
"1894","61","Xã Phúc Lộc","1894","ward"
"1897","61","Xã Hà Hiệu","1897","ward"
"1900","61","Xã Cao Thượng","1900","ward"
"1906","61","Xã Khang Ninh","1906","ward"
"1909","61","Xã Nam Mẫu","1909","ward"
"1912","61","Xã Thượng Giáo","1912","ward"
"1915","61","Xã Địa Linh","1915","ward"
"1918","61","Xã Yến Dương","1918","ward"
"1921","61","Xã Chu Hương","1921","ward"
"1924","61","Xã Quảng Khê","1924","ward"
"1927","61","Xã Mỹ Phương","1927","ward"
"1930","61","Xã Hoàng Trĩ","1930","ward"
"1933","61","Xã Đồng Phúc","1933","ward"
"1936","62","Thị trấn Nà Phặc","1936","ward"
"1939","62","Xã Thượng Ân","1939","ward"
"1942","62","Xã Bằng Vân","1942","ward"
"1945","62","Xã Cốc Đán","1945","ward"
"1948","62","Xã Trung Hoà","1948","ward"
"1951","62","Xã Đức Vân","1951","ward"
"1954","62","Thị trấn Vân Tùng","1954","ward"
"1957","62","Xã Thượng Quan","1957","ward"
"1960","62","Xã Hiệp Lực","1960","ward"
"1963","62","Xã Thuần Mang","1963","ward"
"1969","63","Thị trấn Phủ Thông","1969","ward"
"1975","63","Xã Vi Hương","1975","ward"
"1978","63","Xã Sĩ Bình","1978","ward"
"1981","63","Xã Vũ Muộn","1981","ward"
"1984","63","Xã Đôn Phong","1984","ward"
"1990","63","Xã Lục Bình","1990","ward"
"1993","63","Xã Tân Tú","1993","ward"
"1999","63","Xã Nguyên Phúc","1999","ward"
"2002","63","Xã Cao Sơn","2002","ward"
"2005","63","Xã Quân Hà","2005","ward"
